name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sceaux,2010-08-07,25.9,14.6,19.5,25.9,14.6,19.5,12.3,64.9,1.09,100,12.5,rain,0,0,53.6,20.7,235.7,1017.8,74.5,34.9,231.4,19.8,7,,2010-08-07T06:32:11,2010-08-07T21:20:08,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-08,24.5,14.6,18.9,24.5,14.6,18.9,13,71.4,0,0,0,,0,0,25.2,12.1,299.9,1019.2,60.3,31.5,290.8,25.2,8,,2010-08-08T06:33:33,2010-08-08T21:18:30,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-09,26.5,16.9,21.3,26.5,16.9,21.3,11.9,57.7,0,0,0,,0,0,20.5,11,345.1,1017.2,49.8,30.2,253.3,21.8,7,,2010-08-09T06:34:56,2010-08-09T21:16:50,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-10,24.7,14.9,19.9,24.7,14.9,19.9,12.8,65,1.224,100,8.33,rain,0,0,42.6,21.7,242.9,1015.3,59.6,30.2,232.6,20.1,8,,2010-08-10T06:36:19,2010-08-10T21:15:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-11,23.8,17,19.5,23.8,17,19.5,15.8,80,1.011,100,33.33,rain,0,0,31.3,16.1,227.6,1014.4,86.4,34.7,156,13.4,5,,2010-08-11T06:37:43,2010-08-11T21:13:27,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-12,21.8,13.4,17.8,21.8,13.4,17.8,10.4,63.6,0,0,0,,0,0,29.5,15.8,311.1,1016.2,57.1,38,267.4,23.2,8,,2010-08-12T06:39:06,2010-08-12T21:11:43,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-13,20.8,13.7,17.1,20.8,13.7,17.1,10.2,64.8,0.378,100,8.33,rain,0,0,31.6,14.2,285.7,1018,67.2,36.4,245.1,21.2,7,,2010-08-13T06:40:30,2010-08-13T21:09:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-14,20.9,13.3,16.6,20.9,13.3,16.6,10.8,69.4,6.941,100,16.67,rain,0,0,23.6,11.8,310.1,1016.4,52.6,33.9,199.5,17,6,,2010-08-14T06:41:54,2010-08-14T21:08:12,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-15,16.8,14.4,15.3,16.8,14.4,15.3,13.1,86.9,17.984,100,58.33,rain,0,0,40.4,18.8,332.7,1015.7,80.6,16.6,70.5,6,3,,2010-08-15T06:43:18,2010-08-15T21:06:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-16,18.2,13.6,15.4,18.2,13.6,15.4,12.4,82.5,15.239,100,66.67,rain,0,0,46.4,20.5,294.5,1015.5,86.8,21.7,95.3,8.4,3,,2010-08-16T06:44:42,2010-08-16T21:04:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-17,18.9,14.7,16.8,18.9,14.7,16.8,11.9,73.3,0.021,100,4.17,rain,0,0,41.3,17.1,248.8,1015.1,82.6,25.7,137.2,11.9,5,,2010-08-17T06:46:06,2010-08-17T21:02:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-18,20.6,14.8,17.4,20.6,14.8,17.4,11,68.5,0.037,100,8.33,rain,0,0,39.3,19.2,255.3,1010.9,69.5,30.8,268.8,23.2,8,,2010-08-18T06:47:31,2010-08-18T21:00:56,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-19,24.9,10.1,18.1,24.9,10.1,18.1,9.5,60.1,0,0,0,,0,0,33,15.6,179.8,1015.4,36.2,34.9,249,21.5,8,,2010-08-19T06:48:55,2010-08-19T20:59:04,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-20,29.2,16,22.9,29,16,22.8,13.5,58.2,0,0,0,,0,0,37,17.4,201.2,1018.5,16.1,40.1,278.1,24,8,,2010-08-20T06:50:20,2010-08-20T20:57:11,0.35,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-21,30.1,18,24.1,30,18,24.1,14.8,57.7,0,0,0,,0,0,31.8,14.2,241.2,1022.2,2.8,42,281.4,24.2,8,,2010-08-21T06:51:44,2010-08-21T20:55:18,0.39,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-22,28.2,19.5,23.8,28.6,19.5,23.9,16.7,65.5,0,0,0,,0,0,33,15.2,205,1015.9,39.9,39.7,139.2,11.9,7,,2010-08-22T06:53:09,2010-08-22T20:53:23,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-23,23.5,18.3,21.4,23.5,18.3,21.4,16.4,73.6,4.344,100,25,rain,0,0,45.6,23.4,221.7,1006.2,76,36.9,141.8,12.2,5,,2010-08-23T06:54:34,2010-08-23T20:51:27,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-24,20.7,13.2,17.7,20.7,13.2,17.7,9.4,60.1,0.006,100,4.17,rain,0,0,40.6,21.7,265.7,1013.3,62.4,41.4,248.7,21.7,8,,2010-08-24T06:55:58,2010-08-24T20:49:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-25,21.9,14.6,18.3,21.9,14.6,18.3,10.3,60.3,0,0,0,,0,0,35.6,18.5,190.5,1016.6,77.4,40.9,208.2,18,8,,2010-08-25T06:57:23,2010-08-25T20:47:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-26,25.3,19.7,21.8,25.3,19.7,21.8,17.6,77.2,0.878,100,12.5,rain,0,0,35.3,14.6,204.1,1010.1,84.9,40,143.1,12.5,6,,2010-08-26T06:58:48,2010-08-26T20:45:35,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-27,24.4,16,20.2,24.4,16,20.2,16,77.5,1.177,100,20.83,rain,0,0,45.3,23.1,263.8,1007.3,86.7,30,217,18.8,7,,2010-08-27T07:00:12,2010-08-27T20:43:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-28,20.3,12.9,16.5,20.3,12.9,16.5,8.9,62.9,0.208,100,8.33,rain,0,0,34.4,18.5,311.2,1020.5,37.7,37.8,252.7,21.8,8,,2010-08-28T07:01:37,2010-08-28T20:41:37,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-29,19.3,11.8,15.4,19.3,11.8,15.4,8.9,66.5,0.005,100,4.17,rain,0,0,53.6,26.6,276.4,1019.3,62.8,39.8,227.6,19.6,7,,2010-08-29T07:03:02,2010-08-29T20:39:36,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-30,17.8,10.2,14.1,17.8,10.2,14.1,8.3,69.6,1.355,100,12.5,rain,0,0,44.4,22.9,322.7,1021.1,42.9,38.4,256.7,22.2,8,,2010-08-30T07:04:27,2010-08-30T20:37:35,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-31,20.2,10.4,15.3,20.2,10.4,15.3,7.9,64,0.015,100,4.17,rain,0,0,31.6,16.3,31.8,1024.3,14.6,37.4,266.8,22.9,8,,2010-08-31T07:05:51,2010-08-31T20:35:34,0.73,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-01,22.1,11.4,17.1,22.1,11.4,17.1,8,57.4,0,0,0,,0,0,40.2,21.7,56.2,1019.1,6.8,31.2,259.9,22.5,8,,2010-09-01T07:07:16,2010-09-01T20:33:32,0.75,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-02,23.4,12.8,17.9,23.4,12.8,17.9,9.4,59.6,0,0,0,,0,0,31.7,17.3,45.2,1017.5,22.6,31.8,218.2,18.9,8,,2010-09-02T07:08:41,2010-09-02T20:31:29,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-03,23.7,12.3,18.2,23.7,12.3,18.2,10.2,61.8,0,0,0,,0,0,25.3,12.4,38,1019,1.1,22,252.6,21.7,8,,2010-09-03T07:10:05,2010-09-03T20:29:25,0.83,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-04,22.2,13.2,17.8,22.2,13.2,17.8,10.3,62.9,0,0,0,,0,0,27.9,12.7,32.6,1019.6,24.3,18.8,223.2,19.3,8,,2010-09-04T07:11:30,2010-09-04T20:27:22,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-05,24.3,13.1,18.6,24.3,13.1,18.6,9.4,57.1,0,0,0,,0,0,25.9,13.6,78.6,1018.3,15.1,30.4,240.8,20.7,8,,2010-09-05T07:12:54,2010-09-05T20:25:17,0.9,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-06,20.4,14.7,17.3,20.4,14.7,17.3,10.9,66.3,0.217,100,12.5,rain,0,0,35.3,15.2,105.8,1010,59.5,39.2,86.9,7.4,3,,2010-09-06T07:14:19,2010-09-06T20:23:13,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-07,20.6,14.3,17.5,20.6,14.3,17.5,12.9,75.6,1.01,100,12.5,rain,0,0,22.3,12.1,179.2,1003,82.4,33.3,215.4,18.6,8,,2010-09-07T07:15:44,2010-09-07T20:21:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-08,16.8,13.3,15.3,16.8,13.3,15.3,13.4,88.4,8.666,100,62.5,rain,0,0,41.6,21.8,271.2,1002.4,86.9,22.1,74.7,6.6,2,,2010-09-08T07:17:08,2010-09-08T20:19:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-09,19.3,12.6,15.5,19.3,12.6,15.5,12.5,83.1,4.199,100,25,rain,0,0,30.5,12.2,274.5,1016,60.8,26.4,214.5,18.6,7,,2010-09-09T07:18:33,2010-09-09T20:16:56,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-10,22,11.8,16.6,22,11.8,16.6,11.4,73.8,0.102,100,12.5,rain,0,0,28.7,12,233.7,1022.4,23.2,35.2,233.7,20.3,7,,2010-09-10T07:19:58,2010-09-10T20:14:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-11,24.6,12.5,18.5,24.6,12.5,18.5,12,68.3,0,0,0,,0,0,29.1,13.4,185.7,1019,28.9,43,207.8,17.9,7,,2010-09-11T07:21:22,2010-09-11T20:12:44,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-12,20.9,14.5,17.4,20.9,14.5,17.4,11.8,71.2,0.024,100,4.17,rain,0,0,35.7,21.1,329,1021.5,54.1,35.5,163.7,14,6,,2010-09-12T07:22:47,2010-09-12T20:10:37,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-13,21.3,11.2,16.1,21.3,11.2,16.1,9.4,67.5,0.09,100,8.33,rain,0,0,27.2,12.2,280.6,1028.1,34.7,38.9,201.8,17.4,6,,2010-09-13T07:24:12,2010-09-13T20:08:30,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-14,23.1,14,18,23.1,14,18,10,61,0,0,0,,0,0,36.8,17.6,240.3,1023.6,53.7,35.5,193.7,16.7,7,,2010-09-14T07:25:37,2010-09-14T20:06:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-15,18.9,13.4,16.4,18.9,13.4,16.4,9.9,67.1,5.67,100,20.83,rain,0,0,40.6,18.4,259.2,1015.9,80.5,33.9,133,11.5,4,,2010-09-15T07:27:01,2010-09-15T20:04:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-16,18.8,10.6,14.6,18.8,10.6,14.6,8,65.6,0,0,0,,0,0,36.4,15.3,255.6,1014,56.8,39.6,140,12.1,5,,2010-09-16T07:28:26,2010-09-16T20:02:08,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-17,18,9.5,13.5,18,9,13.5,7.3,68.5,0.087,100,4.17,rain,0,0,30.2,16.1,319.2,1016.5,24.5,37.9,212.1,18.5,7,,2010-09-17T07:29:51,2010-09-17T20:00:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-18,17.2,7.3,12.4,17.2,7.3,12.4,4.8,62.4,0,0,0,,0,0,25.7,11.4,331.9,1020.1,16.6,40,217.8,18.9,7,,2010-09-18T07:31:16,2010-09-18T19:57:53,0.33,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-19,20.5,6.6,13.3,20.5,6.6,13.3,5.4,62,0,0,0,,0,0,22.9,10.8,236.3,1019.5,9.3,36.4,177.7,15.2,6,,2010-09-19T07:32:42,2010-09-19T19:55:45,0.37,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-20,22.1,8.7,15.4,22.1,8.4,15.3,6.1,56.9,0,0,0,,0,0,19.7,8.6,201.5,1017.4,14.1,42.5,212.3,18.3,7,,2010-09-20T07:34:07,2010-09-20T19:53:37,0.4,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-21,23.4,10.7,17,23.4,10.7,17,7.5,55.7,0,0,0,,0,0,23.4,11.9,76.6,1019,1.2,35.8,208.9,17.9,7,,2010-09-21T07:35:32,2010-09-21T19:51:30,0.43,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-22,26.3,10.6,18.5,26.3,10.6,18.5,9.4,58.8,0,0,0,,0,0,20.8,8.4,155.5,1018.5,3.3,33.4,207.3,18,7,,2010-09-22T07:36:58,2010-09-22T19:49:22,0.47,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-23,22.9,14.2,18.3,22.9,14.2,18.3,11.8,66.6,0,0,0,,0,0,36.8,16.5,192.6,1011.4,48.9,35.1,121.7,10.4,5,,2010-09-23T07:38:23,2010-09-23T19:47:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-24,17.2,13,14.5,17.2,13,14.5,12,85.3,13.295,100,50,rain,0,0,32.8,16,279.4,1004.6,87.6,24.9,174.6,15.1,6,,2010-09-24T07:39:49,2010-09-24T19:45:07,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-25,13.7,9.7,11.9,13.7,7.8,11.8,7.2,73.6,0.66,100,25,rain,0,0,44.2,20.8,336.5,1012,75.3,34.5,174.4,15,6,,2010-09-25T07:41:15,2010-09-25T19:42:59,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-26,13,6.2,9.9,13,4.7,9.1,6.4,78.9,7.563,100,25,rain,0,0,44.8,23,282.2,1011.9,74.9,28.8,125.2,10.7,5,,2010-09-26T07:42:41,2010-09-26T19:40:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-27,13.2,9.1,10.7,13.2,7.6,10.3,7.5,81.6,3.483,100,8.33,rain,0,0,29.5,12.3,312.7,1011.8,82.8,25.8,169.9,14.6,6,,2010-09-27T07:44:08,2010-09-27T19:38:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-28,15.2,9.2,12.6,15.2,9.2,12.6,9.7,82.7,0,0,0,,0,0,23.3,10.1,274.6,1017.5,93.5,14.9,154.1,13.4,6,,2010-09-28T07:45:34,2010-09-28T19:36:38,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-29,18.5,12.5,15.6,18.5,12.5,15.6,11.2,76.2,0.006,100,4.17,rain,0,0,18.6,10.2,224.2,1018.8,87.8,23.2,131.1,11.3,5,,2010-09-29T07:47:01,2010-09-29T19:34:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-09-30,16.8,12.3,14.2,16.8,12.3,14.2,10.2,77.6,2.535,100,25,rain,0,0,25.6,13.3,264.2,1016.3,78.2,27.5,104.5,8.9,5,,2010-09-30T07:48:28,2010-09-30T19:32:25,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-01,16.7,9.3,12.5,16.7,8.2,12.4,10.2,86.3,5.548,100,33.33,rain,0,0,46.6,22.3,177.1,1012.3,73.2,17,110.6,9.3,4,,2010-10-01T07:49:55,2010-10-01T19:30:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-02,20.1,13.4,16.8,20.1,13.4,16.8,14.1,84.5,4.092,100,33.33,rain,0,0,46.4,20.8,186.4,1008.3,89.3,30.5,94.4,8.2,4,,2010-10-02T07:51:22,2010-10-02T19:28:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-03,24,14.6,19.1,24,14.6,19.1,12.8,68.6,1.478,100,8.33,rain,0,0,50.9,22.4,173.1,1001.9,45.3,34.1,151.2,13.1,6,,2010-10-03T07:52:50,2010-10-03T19:26:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-04,18,14.3,16.7,18,14.3,16.7,14.1,84.9,2.482,100,29.17,rain,0,0,34.1,13.5,137.1,998.4,83.4,29.3,48.2,4.1,2,,2010-10-04T07:54:17,2010-10-04T19:24:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-05,16.6,12,14.7,16.6,12,14.7,13.1,90.6,1.086,100,37.5,rain,0,0,38.9,17,197.5,1005.8,97.2,24.3,103.5,8.9,4,,2010-10-05T07:55:45,2010-10-05T19:21:59,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-06,17.9,14.6,15.8,17.9,14.6,15.8,13.2,84.8,0.245,100,20.83,rain,0,0,29.5,13.7,186.6,1010.1,81.7,33.8,140.4,12,6,,2010-10-06T07:57:14,2010-10-06T19:19:55,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-07,21.9,14.7,17.3,21.9,14.7,17.3,13.4,78.5,0.015,100,4.17,rain,0,0,29.8,13.8,72.6,1016.3,63.3,25.2,114.3,9.9,4,,2010-10-07T07:58:42,2010-10-07T19:17:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-08,22.3,13.6,17.5,22.3,13.6,17.5,13.6,78.9,0.123,100,8.33,rain,0,0,20,10.4,90.4,1014.5,14.8,16.3,155.2,13.4,6,,2010-10-08T08:00:11,2010-10-08T19:15:49,0.02,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-09,23.2,14,18.3,23.2,14,18.3,13.9,77.2,0.015,100,4.17,rain,0,0,27,14,102.6,1012.2,0,16.9,151.6,13,5,,2010-10-09T08:01:40,2010-10-09T19:13:47,0.05,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-10,19,12.4,15.6,19,12.4,15.6,10.1,71.2,0.021,100,8.33,rain,0,0,40.7,21.4,62.2,1007.9,0.4,21,153.8,13.4,6,,2010-10-10T08:03:10,2010-10-10T19:11:45,0.09,Rain,Clear conditions throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-11,20.1,10.1,14.2,20.1,10.1,14.2,3.7,50.5,0,0,0,,0,0,49.8,25.9,34.2,1010.1,2,33.4,165.2,14.3,6,,2010-10-11T08:04:40,2010-10-11T19:09:44,0.12,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-12,16.4,7.5,11.7,16.4,5,11.1,4.4,62.1,0,0,0,,0,0,41.4,21.5,19.5,1015,0,13.8,159.8,13.6,6,,2010-10-12T08:06:10,2010-10-12T19:07:43,0.15,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-13,13.5,5.4,9.2,13.5,1.6,7.5,4.5,73.1,0,0,0,,0,0,38.7,20.2,11.7,1016.3,12.7,15.4,155.6,13.6,6,,2010-10-13T08:07:40,2010-10-13T19:05:44,0.18,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-14,14.1,6.4,9.9,14.1,3.9,8.7,4.6,71,0.015,100,4.17,rain,0,0,33.4,17.1,15.2,1017.6,17.8,12.2,142.4,12.3,5,,2010-10-14T08:09:11,2010-10-14T19:03:45,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-15,12.9,10.2,11,12.9,10.2,11,7.1,77.6,0.399,100,8.33,rain,0,0,23.1,12.2,23.3,1016.9,97.2,9.6,126.6,10.8,5,,2010-10-15T08:10:41,2010-10-15T19:01:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-16,12.9,7.5,10.4,12.9,4.5,9.3,6.9,79.7,3.235,100,41.67,rain,0,0,49.7,25.8,343.7,1014.8,77.1,24.5,114.1,9.8,5,,2010-10-16T08:12:13,2010-10-16T18:59:49,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-17,7.9,3.7,6.2,5.6,0.1,3.2,2.1,75.1,0,0,0,,0,0,44.8,22.2,9.4,1022.5,82.7,24.3,84.9,7.2,4,,2010-10-17T08:13:44,2010-10-17T18:57:53,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-18,12.9,3.2,8.3,12.9,1.4,7.6,2.7,68.8,0.087,100,4.17,rain,0,0,23.4,11.2,285.1,1023.4,62.1,16.5,138.3,11.9,5,,2010-10-18T08:15:16,2010-10-18T18:55:57,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-19,13,8.1,10.5,13,5.8,9.7,7.5,82.3,0.58,100,16.67,rain,0,0,40.8,20.5,255,1013.4,93.3,18.4,62.1,5.3,3,,2010-10-19T08:16:48,2010-10-19T18:54:03,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-20,10.6,5.5,8,10.6,3.5,6.1,2.6,70.4,0.3,100,16.67,rain,0,0,46.2,23.4,307.8,1017.5,64.1,38.1,124.6,10.7,5,,2010-10-20T08:18:21,2010-10-20T18:52:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-21,10.6,0.7,5.2,10.6,0.7,4.9,-1.5,64.8,0,0,0,,0,0,18.4,8.1,214.7,1026.5,35.7,33.7,140,12,5,,2010-10-21T08:19:54,2010-10-21T18:50:16,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
